Id,Title,Latitude,Longitude
1564161113,1 BHK FLAT AVAILABLE  NEAR MARKET,28.619,77.053
1564159905,1bhk flats available with all floors available,28.619,77.053
1563465924,SPECIOUS 3 BHK PROPERTY AVAIL HERE WITH 90% HOME LOANS,28.619,77.053
1566807039,Best location in Uttam nagar west with modular Kitchen with Chimney,28.627,77.051
1564160550,Ready to move one Bhk builder floor uttam Nagar West,28.619,77.053
1555374274,2 BHK with Car Parking,28.611,77.056
1561956310,2Bhk 18lac near dwarka mor,28.619,77.033
1558263038,One room set flat with bike parking at 5.5 Lacs in Uttam Nagar,28.619,77.053
1564860160,3BHK //MAHADEV FLOOR// 80 SQ. YRD // NEAR BY MARKET,28.619,77.053
1566800104,50 gaj 1bHK only 20 lakh CALL NOW shivam,28.619,77.033
1566799328,DWARKA mor 3bHK with car parKING,28.619,77.033
1566799030,3bhk flat builder floor in uttam nagar,28.619,77.053
1566798669,"Spacious floor with all facilities,2bHK WITH car parking",28.619,77.053
1559711650,new 2bhk flats in uttam nagar,28.619,77.053
1541552770,3BHK Ready To Move Rajendra Park,28.491999999999997,77.007
1563456546,3 BHK BUILDER FLOOR WITH CAR PARKING IN UTTAM NAGAR,28.619,77.053
1566984153,3 BHK Apartment for sale now at Rajnagar part-2  near dwarka,28.570999999999998,77.07600000000001
1559849835,flat are available to near atm,28.619,77.053
1559735329,3bhk all floor available in uttam nagar,28.619,77.053
1563456622,1bhk flat Modular kitchen with chimney & other attachments 90% Loan,28.621,77.054
1566798077,2BHK with LOAN,28.619,77.053
1563455607,NEW LOOKING BRANDED 2 BHK PROPERTY AVAIL IN UTTAM NAGAR,28.619,77.053
1563454897,2 BHK PREMIUM BUILDER FLOORS WITH CHEAP PRICE,28.619,77.053
1563455417,2 BHK BUILDER FLOOR WITH CAR PARKING,28.619,77.053
1566983311,3 BHK floors now at Rajnager part-2 near dwarka,28.570999999999998,77.07600000000001
1566388885,"Come on for Sale of 3 BHK  Flat  located in  Sector 106, Gurgaon, Godr",28.444000000000003,77.003
1568224326,%Sale ₹15L in Near Nawada Metro Station % 1BHK-550 Sqft%,28.619,77.053
1558539503,aweSoMe flat 2bhk near by metro 81%loan all rooms textured free hold,28.619,77.053
1558521522,Beautiful floor 2bhk ready to move near by metro 85%home loan,28.619,77.053
1558516599,CHEAP floor 2 side open floor free hold walking distance metro,28.619,77.053
1558512899,Dream home 3bhk near by metro chimney with lift for sale in uttam ngr,28.619,77.053
1558487423,Free Hold property 2bhk 18lakh ready to move p m awas yojana 81%loan,28.619,77.053
1558475643,LEss prize 15lakh Free hold property 90% loan available pm awas yojana,28.619,77.053
1553122256,LUXry flat 2 side open floor ready to move with carparking 300mtr mtro,28.619,77.053
1558520676,"Bharat City Bhopura, Ghaziabad | Price List, Floor Plan, Layout",28.738000000000003,77.267
1558520638,"Bharatcity Ghaziabad, Phase 2, Flats for Sale in Ghaziabad ...",28.738000000000003,77.267
1566242922,2 BHK foors near dwarka sec-8 metro station,28.570999999999998,77.07600000000001
1564847937,1bhk flat near MARKET &METRO //READY 2  MOVE PROPERTY //MAHADEV FLOOR/,28.619,77.053
1563445472,BEST 2 BHK SET WITH FULLY VENTILATION OR FRONT SIDE OPEN,28.619,77.053
1565525003,3 BHK floor in Mianwali Colony Gurgaon,28.467,77.029
1547137603,3 bhk corner flat with lift car parking in dwarka mor 85% home loan,28.619,77.053
